Date_created,Comment,review
2021-03-09 22:20,"1pto- Esto es un perfil falso o es real 2- Este es el mejor programa televisivo para hacer propaganda política a la derecha y a la oposición en general. Gracias al NTV millones de personas se enteran de las noticias que se bloquean en Cuba. Por ejemplo, gracias a Humberto ya todo el mundo sabe quién es Daniel Ferrer, Tania Bruguera etc. También gracias a Humberto, Cibercuba ha recibido propaganda gratuita a nivel nacional. En resumen Humberto es el mejor propagandista de la OPO cubana. ",neg
2021-03-09 22:20,Adrian Pino oe que eso ya de acabó ???????,pos
2021-03-09 22:21,Humbrete es un tipo inspirador.,neg
2021-03-09 22:22,Acaba de tomar una postura favorable a Gadafi. Defendiendo a un tipo como Gadafi Que será lo próximo Kim Jong-un,neg
2021-03-09 22:22,"Pues yo lo veo como q es de los dos o tres q disfruta lo q hace, los demas estan temblando, pero el es el sueño de todo periodista, hace lo q le gusta, se babea todo cuando habla, inclusive yo creeria q escribe su propio guion, es como un asesino en serie q disfruta cada momento con su victima, jeje",pos
2021-03-09 22:23,Repugnante ??,neg
2021-03-09 22:23,1pto ,neg
2021-03-09 22:23,Diez,pos
2021-03-09 22:24,Cuando publican los resultados ??,pos
2021-03-09 22:24,Cuantas calumnias tergiversaciones y disparates pueden salir de esa boca acopañago de voz engolada y movimientos ensayados para parecer más creible. Pero es muy difícil creerle una palabra.,pos
2021-03-09 22:24,0 da vergüenza que manipule con sus mentiras al pueblo,neg
2021-03-09 22:24,Ariel Maceo Tellez la gusanera ??,pos
2021-03-09 22:24,Cero,neg
2021-03-09 22:25,La Usaid y la Ned están detrás del que puso esta encuesta.,pos
2021-03-09 22:25,Mucha pena por el y por los que lo mandan. No le doy ni 1pto  le daria un números negativos 0,neg
2021-03-09 22:25,-62 000,neg
2021-03-09 22:26,Vergonzante ??????,pos
2021-03-09 22:26,"El mínimo, no me gusta para nada el periodismo que hace......",neg
2021-03-09 22:26,Tremenda morronga.,neg
2021-03-09 22:26,Le diera -----números negativos 0 no se puede ser tan absurdo. Tan violador incluso de la propia constitución que tanto defiende y eso q es abogado. Nota aclaratoria ya dejé  de ver el NTV pues esas secciones lejos de informarme me dejan con deseos de ????????. Y ya q ese mal.llamado abogado y ahora noperiodista no.merece tanto crédito.,neg
2021-03-09 22:26,1pto ,neg
2021-03-09 22:27,Para mi un 0 ,pos
2021-03-09 22:27,Doñe Basure pero no dijo quien era Muamar el Gadafi. No habló de su historial y todo lo que sucedió en Libia durante sus 42 años de mandato. Eso no lo dice...,pos
2021-03-09 22:29,Eso no lleva evaluación...lo que me da es una risa terrible.????????,pos
2021-03-09 22:29,"Nunca me ha gustado la ironía ni la arrogancia , a él le sobran ambas . No hace falta de ellas para comunicar ,rechazo es lo que produce.",neg
2021-03-09 22:29,"Pésimo  no, lo siguiente",neg
2021-03-09 22:29,Tremendo mojón.,neg
2021-03-09 22:29,Denis Alejandro Matienzo Alonso x3,pos
2021-03-09 22:30,cero,neg
2021-03-09 22:30,"Tengo a bien solo dedicarle unas pocas palabras porque ese ente no merece mi tiempo bajo, manipulador, extremista, parcializado y sin moral para tratar ningún tema. Estamos hartos de mentirosos como él. Gracias por su atención ??",neg
2021-03-09 22:30,Es como la sección humorística del NTV ??,neg
2021-03-09 22:30,1pto ,neg
2021-03-09 22:30,Orlando Albert Santana x2,pos
2021-03-09 22:30,1pto o menos,neg
2021-03-09 22:31,Ya están pa quitarlo no Es que sus cuentos no se los cree ni él mismo. El promedio de puntos debe ser 1pto 3 más o menos. Yo le doy un cerapio.,neg
2021-03-09 22:31,"Un asco,  insoportable, de lo peor..",neg
2021-03-09 22:31,"Vas bien, no pierdas la perspectiva, están preocupados, como digera el Quijote, Sancho si los perros ladran, señal q existimos. Diez",neg
2021-03-09 22:31,1pto y  por si acaso??,neg
2021-03-09 22:32,Rijard Yanes exacto el cara E pinga ese dice lo q le dicen que diga No es mas q eso  Un titere  ?????,neg
2021-03-09 22:32,"Disculpen mi ignorancia ,pero no se puede calificar de cero.",neg
2021-03-09 22:32,"Deplorable, es el hombre más odiado y repugnante en estos momentos en la tv luego lazarito, es verlo a él y se me empieza a revolver el estómago, las mentiras una detrás de otra y en nuestra cara, no no es que podría decirte cosas hasta mañana pero no vale la pena.",neg
2021-03-09 22:32,"Para mi ni entra en la escala, por eso argumento. Esa sesión en el NTV no es un periodismo que se respete, por favor. Las canciones protestas han existido toda la vida, por qué ahora son mal vistas Tenemos autores muy respetables y respetados que con arte no han dejado de hacer canciones protestas. Están politizado la cultura y eso sí que es un peligro, CUIDADO",pos
2021-03-09 22:32,No se puede dar cero,neg
2021-03-09 22:33,Ahora yo quiero saber que van a hacer ustedes con esta encuesta que refleja unos resultados tan claros Es casi un plebiscito de como piensa el pueblo #HumbertOut,neg
2021-03-09 22:33,"Solo para que se tome en cuenta mi puntuación, diré 1pto  pero en realidad opino que merece un 0. Yo no puedo verlo durante más de 5 segundos porque me sube la presión ante tanta mentira y manipulación y oportunismo de su parte. Es muy triste además que muchas personas no tengan cómo contrastar la ""información"" que él da, porque los medios de comunicación oficiales solo dan informaciones que sustenten la visión que el gobierno quiere dar, y punto. No se acepta otra, aunque la haya. Y da igual si es mentira, es la única que se presenta y punto. Despreciable. ",neg
2021-03-09 22:33,Mejor que Pánfilo,neg
2021-03-09 22:33,"Ni me atrevería a puntearle, es asqueante humberto, repugnante, manipulador y mentiroso, deja mucho que desear. ",neg
2021-03-09 22:33,"Mi modesta opinión Creo q es muy valiente y necesaria esta sección q, además creo, hace muy bien Humberto. Respeto todas las opiniones, aunque humanamente no concuerdo con muchas. En ese sentido, me pregunto dónde está la manipulación de esta sección al exponer, con hechos irrefutables, a un individuo q desea una invasión militar c/ Cuba O cuando expone documentos oficiales donde se muestran los pagos a estos los quieren invasión y demás Entre otros muy contundentes y claros ejemplos q se han mostrado. ",neg
2021-03-09 22:33,Yo digo que es un ASCO.,neg
2021-03-09 22:33,1pto ,neg
2021-03-09 22:33,Magleny Lopez cuál es su especialidad en medicina interna  ,pos
2021-03-09 22:33,números negativos ,neg
2021-03-09 22:33,"Ruben Fdez Casas , Carlos Marcos Calzadilla  lean",pos
2021-03-09 22:34,Dice el chino de la charada q algo entre el 2 y el 7 ??????,pos
2021-03-09 22:34,1pto ,neg
2021-03-09 22:34,"Leovel Arteaga , así mismo hermano acá lo llamamos el canallita jjj , que tipo más perro ese.",neg
2021-03-09 22:34,números negativos 00,neg
2021-03-09 22:34,1pto ,neg
2021-03-09 22:35,Yo le doy Diez ??no se puede negar que es un excelente comediante,neg
2021-03-09 22:36,"Por otro lado no entiendo como puedan hacer esta encuesta si sean cuales sean las conclusiones humberto seguira en en el NTV violando derechos, denigrando personas y con los comentarios de odio que lo caracterizan, toda una verguenza agena  ",pos
2021-03-09 22:36,"Simplemente ningún calificativo, para mi no existe.",neg
2021-03-09 22:37,Michel Morán Bloqueado III Una ??????,pos
2021-03-09 22:37,1pto ,neg
2021-03-09 22:37,Muy ilustrativa,pos
2021-03-09 22:37,"Para que opinar,si va seguir hablando lo que le digan??????",pos
2021-03-09 22:38,Pudiera ser cero,neg
2021-03-09 22:38,1pto pq es criminal.,neg
2021-03-09 22:38,"Esta encuesta supera por mucho el nivel de ridiculez de la que hizo Cubadebate con respecto a la Tarea Desordenada. Cómo se atreven a hacer una pregunta como esta todo el mundo sabe que Humberto Lopez ahora mismo es la persona que más causa repulsión, asco, rabia y vergüenza ajena de la TVC.  Uno de los tipos más anti profesional que se haya visto en la historia de la televisión de este país, Serrano es un niño de tet4 con su frase de ""El diablo se alimenta de las mentiras"" No nos habíamos dado cuenta de que hablaba de Humbe...como se harta de basura y mentiras ese tipo",neg
2021-03-09 22:38,"Le doy 1pto para que cuente , porque realmente el no merece ser evaluado , mira que el noticiero promueve la mentira de un sistema afuncional pero el se esta llevando todos los Oscar",neg
2021-03-09 22:38,1pto ,neg
2021-03-09 22:38,"1pto  Uno, I...",neg
2021-03-09 22:39,"Me entretiene el brete solariego que forma jaja Una pregunta, se pudiera pasar para la sección de programas humorísticos",neg
2021-03-09 22:39,"-25 Una vergüenza para el Periodismo cubano. Tengo entendido que el es graduado de Derecho por lo que no se explica como viole derechos elementales exponiendo conversaciones privadas, manipulando imágenes, audios y video para parcializar la opinión hacia ",neg
2021-03-09 22:39,......1pto....,neg
2021-03-09 22:39,"...0... Un payaso bien entrenado, faldero, simplón y arrastrado. Un genuino cerebroclorado, un zombie oportunista que apenas le den chance ya verán.",neg
2021-03-09 22:39,"Ay, y ahora que dijimos que no nos gusta lo van a quitar por poca popularidad, o eso es un vicio capitalista ",pos
2021-03-09 22:39,Cero,neg
2021-03-09 22:39,Nelson Alberto Beatón,pos
2021-03-09 22:40,Tremendo mentiroso,neg
2021-03-09 22:40,"Alba Graciela es un periodista malo; pero es periodista, verdad ?? ",pos
2021-03-09 22:40,Lo más repugnante de la TV Sencillamente insoportable,neg
2021-03-09 22:40,Menuda basura el impresentable este.,pos
2021-03-09 22:40,Pedro Anias  La verdad q no lo veo No puedo con eso,pos
2021-03-09 22:40,Una popó ?? ,neg
2021-03-09 22:40,cero ??,neg
2021-03-09 22:41,Le doy 1pto y va sobrado,neg
2021-03-09 22:41,"Si tomamos en cuenta el alto contenido de manipulación de la verdad, difamación, violacion de las leyes de privacidad y mentiras..... pues deberían quitarla para antier..... y de Humber..... se puede ser más malo pero no más desagradable ",neg
2021-03-09 22:41,1pto.,neg
2021-03-09 22:41,Tiene un 9. Y el programa de hoy Diez con *,pos
2021-03-09 22:41,Amanda Comgar x2  Se pasan x el ?? sus estudios,pos
2021-03-09 22:41,Cero0,neg
2021-03-09 22:41,0 o mejor -62 000.,neg
2021-03-09 22:41,Diez,pos
2021-03-09 22:41,Anabel Garcia Lorente jajajjaa así mismo ,pos
2021-03-09 22:42,Demaciado manipulador y mentiroso 0,neg
2021-03-09 22:42,"0 se queda corto, una burla lo de ese señor",neg
2021-03-09 22:42,Luz Escobar la mafia organizada,pos
2021-03-09 22:42,"Del 1pto al Diez en el periodismo, caería en los números negativos . Pero sospecho que como vendedor de granizado prosperaría. Anímese Humberto, Cuba es un eterno verano, haga una mejor labor refrescando al pueblo.",neg
2021-03-09 22:42,"1pto. Es pésimo. Veo poco noticiero por este hombre, ya de oir su vosarron me incomodo.",neg
2021-03-09 22:43,Nada más de verle las expresiones de la cara cuando habla te das cuenta de lo cínico y hipócrita que es ?????,neg
2021-03-09 22:43,"-0 esa es la puntuacion ,pq  Manipulador mentiroso , no expone la realidad de cuba , responde solo a intereses del gobierno etc",neg
2021-03-09 22:44,Joel Peña-Soutuyo Bravo ,neg
2021-03-09 22:44,"1pto porque es un mentiroso, manipulador, cuenta mentiras al pueblo, a los pocos que quedan que aún le creen.",neg
2021-03-09 22:45,"Ni puntos le doy, ni eso se merece por mentiroso",neg
2021-03-09 22:45,"Excelente profesional, Diez*****",pos
2021-03-09 22:45,"Fabio Ochoa Cuba  significado de verosímil, que parece cierto o acertado. Y justo es eso. Solo apariencia. Ni Este señor ni su equipo de trabajo pueden demostrar NADA de lo que hablan. Es una vergüenza para la profesión que estudió y otra peor para la que está tratando de desarrollar. ??",pos
2021-03-09 22:45,"Esto es serio ?????????????? Como dice mi abuelo, ustedes no tienen gandinga Ok, y si la mayoría de los comentarios son negativos, la van a quitar Esa es la pregunta que realmente me interesa. Pero aquí todos sabemos la respuesta, verdad ??",pos
2021-03-09 22:45,El vómito personificado es esa seccion ????  ..del 1pto al Diez -62 000,neg
2021-03-09 22:46,Karelia Ruiz Garcia - Diez y lo estoy ayudando.habla sandeces como loco,neg
2021-03-09 22:46,Diez,pos
2021-03-09 22:46,Humbertoooo  s ingaooooooooo,pos
2021-03-09 22:46,1pto ,neg
2021-03-09 22:47,"No me gusta q el ntv no sea para noticias. Hay otros espacios televisivos diseñados para eso. Para los comentarios políticos, para los super discursos q dan hoy tooodos los periodistas. Las culturales parece el noticiero cultural. Los comentarios políticos es más de la mesa redonda. Buen comunicador logra llegar a las masas. Logra debate y obvio x todo lo q han puesto aquí, lo ven muchas personas. Me parece interesante y positivo q el CIS logre tanta concurrencia.  Cada opinión cuenta....",neg
2021-03-09 22:47,cero Si tuviese que escuchar las  Estupideces y mentiras  q dice para salvar la raza humana ya nos hubiésemos extinguido ????,neg
2021-03-09 22:47,Da asco el Humberto le doy 0 cero bien grande. Hacia años que no salia una persona tan manipuladora y repulsiva a la ves. Creo que él tiene que ser agente del G2 porque un periodista serio busca ambas versiones y un abogado serio sabe que a unos menores de edad no se pueden mostrar sus caras en un interrogatorio. O sea violando los derechos humanos de los niños los cuales nunca cometieron ningun crimen. Aun asi Humbertico los saca vestidos de presos y mostrando sus caras. Que Asco das Humberto,neg
2021-03-09 22:48,"PÉSIMA YA ABURRE¡ hasta mis vecinos que son comunistas cambian de canal cuándo sale él. Lo mismo con lo mismo y ya todo el mundo está aburrido de las mismas mentiras y el mismo cuento. Nunca habla de los defectos de la ""revolución"" los ajenos sí, eso no es periodismo, ya ni lo veo, su show es muy malo sorry ",neg
2021-03-09 22:48,Una basura Humberto y su sección ,neg
2021-03-09 22:48,"Muy buena si te gusta la “Ciencia Ficción”, excelente para estar “desinformado”, y una “Falta de respeto total al pueblo cubano”",neg
2021-03-09 22:48,números negativos Cero más de lo mismo con la demagogia y la difamación a la n potencia. ,neg
2021-03-09 22:48,1pto ,neg
2021-03-09 22:48,Como un catártico Jarabe de ipecacuana ,pos
2021-03-09 22:48,"Oscar Letrán Quiñones disculpe con todo el respeto que usted se merece pero a mi él no me representa...me.duele mucho que se piense que una persona que insta al odio y la división entre el pueblo cubano pueda ser la representación de la mayoría....si no lea todos los comentarios aquí expuestos....mis respetos para usted que para mi es tierra sagrada no solo por haber nacido en Cuba, sino por ser un ser humano",pos
2021-03-09 22:49,Horrible Le doy cero,neg
2021-03-09 22:49,Hoy le doy un - Pi a la 200,neg
2021-03-09 22:49,"1pto. Pésimo. Ahora mañana sale diciendo el cetro de investigaciones sociales, realiza encuentras donde la mayoría de los gusanos q comentan intentan desacreditar el trabajo de los ""serios y los honestos"". Jajaja",neg
